order_id,order_date,customer_id,product_id,quantity,discount,shipping_cost,payment_method,region,order_status,customer_name,gender,age,city,state,signup_date,product_name,category,subcategory,selling_price,cost_price,gross_sales,discount_amount,net_sales,product_cost,profit_before_shipping,profit,profit_margin,is_delivered,is_returned,is_cancelled,realized_sales,realized_profit,year,month,month_name,quarter,year_month,age_group
ORD000071,2023-01-27,CUST01491,PROD0135,1,0.1,446.61,Debit Card,West,Delivered,Aditya Mishra,Male,60,Ahmedabad,Gujarat,2025-03-20,Shirt 2,Fashion,Men,2003.18,1583.67,2003.18,200.318,1802.862,1583.67,219.192,-227.418,-0.1261427663348609,1,0,0,1802.862,-227.418,2023,1,January,Q1,2023-01,56+
ORD000072,2024-11-29,CUST03270,PROD0311,1,0.2,150.87,Upi,South,Delivered,Aarav Gupta,Female,26,Chennai,Tamil Nadu,2025-09-05,Badminton Racket 3,Sports,Outdoor,5729.87,4181.31,5729.87,1145.974,4583.896,4181.31,402.58599999999933,251.71599999999933,0.05491311321199245,1,0,0,4583.896,251.71599999999933,2024,11,November,Q4,2024-11,26-35
ORD000073,2024-11-07,CUST04788,PROD0259,1,0.25,125.99,Upi,West,Cancelled,Neha Mishra,Female,27,Indore,Madhya Pradesh,2024-11-05,Lipstick 7,Beauty,Makeup,610.15,406.59,610.15,152.5375,457.61249999999995,406.59,51.02249999999998,-74.96750000000002,-0.16382310360840235,0,0,1,0.0,0.0,2024,11,November,Q4,2024-11,26-35
ORD000074,2024-12-26,CUST02698,PROD0322,1,0.05,271.97,Net Banking,South,Delivered,Sanjay Choudhary,Female,62,Bengaluru,Karnataka,2024-10-14,Helmet 7,Sports,Cycling,5187.08,2817.73,5187.08,259.354,4927.726,2817.73,2109.9959999999996,1838.0259999999996,0.3729967940587605,1,0,0,4927.726,1838.0259999999996,2024,12,December,Q4,2024-12,56+
ORD000075,2025-02-19,CUST04182,PROD0227,1,0.25,64.81,Net Banking,North,Delivered,Karan Kumar,Male,48,Lucknow,Uttar Pradesh,2023-10-25,Sunscreen 3,Beauty,Skincare,1492.96,855.78,1492.96,373.24,1119.72,855.78,263.94000000000005,199.13000000000005,0.1778391026328011,1,0,0,1119.72,199.13000000000005,2025,2,February,Q1,2025-02,46-55
ORD000076,2023-09-20,CUST00430,PROD0214,3,0.05,445.82,Upi,West,Delivered,Neha Das,Female,52,Ahmedabad,Gujarat,2024-10-20,Face Wash 4,Beauty,Skincare,682.08,489.11,2046.2400000000002,102.31200000000001,1943.9280000000003,1467.33,476.5980000000004,30.778000000000418,0.015832890930116965,1,0,0,1943.9280000000003,30.778000000000418,2023,9,September,Q3,2023-09,46-55
ORD000077,2025-02-21,CUST01586,PROD0285,1,0.1,420.43,Debit Card,West,Delivered,Pooja Gupta,Male,26,Surat,Gujarat,2023-11-18,Dumbbells 5,Sports,Fitness,8230.72,5838.4,8230.72,823.072,7407.647999999999,5838.4,1569.2479999999996,1148.8179999999995,0.15508539282644096,1,0,0,7407.647999999999,1148.8179999999995,2025,2,February,Q1,2025-02,26-35
ORD000078,2023-02-01,CUST03664,PROD0041,1,0.0,184.76,Wallet,South,Delivered,Nikhil Shah,Male,52,Chennai,Tamil Nadu,2023-07-27,Earbuds 6,Electronics,Audio,64410.27,42262.24,64410.27,0.0,64410.27,42262.24,22148.03,21963.27,0.34099018681337623,1,0,0,64410.27,21963.27,2023,2,February,Q1,2023-02,46-55
ORD000079,2024-10-22,CUST04269,PROD0301,2,0.2,476.85,Cash On Delivery,South,Delivered,Vikram Kumar,Male,55,Chennai,Tamil Nadu,2024-07-05,Cricket Bat 7,Sports,Outdoor,5026.1,3186.73,10052.2,2010.4400000000003,8041.76,6373.46,1668.3000000000002,1191.4500000000003,0.1481578659397943,1,0,0,8041.76,1191.4500000000003,2024,10,October,Q4,2024-10,46-55
ORD000080,2023-09-07,CUST00602,PROD0302,1,0.2,479.81,Credit Card,West,Delivered,Shreya Choudhary,Male,42,Indore,Madhya Pradesh,2024-05-25,Football 1,Sports,Outdoor,5198.02,2824.86,5198.02,1039.604,4158.416,2824.86,1333.556,853.7460000000001,0.20530557789312084,1,0,0,4158.416,853.7460000000001,2023,9,September,Q3,2023-09,36-45
ORD000081,2024-05-05,CUST01050,PROD0288,2,0.0,252.89,Wallet,South,Delivered,Meera Das,Female,20,Hyderabad,Telangana,2024-02-29,Resistance Bands 1,Sports,Fitness,2740.83,1862.75,5481.66,0.0,5481.66,3725.5,1756.1599999999999,1503.27,0.27423627149440133,1,0,0,5481.66,1503.27,2024,5,May,Q2,2024-05,18-25
ORD000082,2024-03-28,CUST04624,PROD0170,1,0.25,261.91,Cash On Delivery,South,Delivered,Shreya Mishra,Male,36,Bengaluru,Karnataka,2025-08-17,Kurti 2,Fashion,Women,3039.64,1734.67,3039.64,759.91,2279.73,1734.67,545.06,283.1499999999999,0.12420330477732008,1,0,0,2279.73,283.1499999999999,2024,3,March,Q1,2024-03,36-45
ORD000083,2025-04-07,CUST04183,PROD0265,3,0.2,422.32,Debit Card,North,Delivered,Rohan Patel,Male,59,Delhi,Delhi,2024-03-21,Foundation 6,Beauty,Makeup,1967.91,1105.46,5903.7300000000005,1180.746,4722.984,3316.38,1406.6040000000003,984.2840000000003,0.20840299268428608,1,0,0,4722.984,984.2840000000003,2025,4,April,Q2,2025-04,56+
ORD000084,2023-12-08,CUST01223,PROD0304,1,0.25,440.14,Credit Card,East,Delivered,Arjun Kumar,Male,35,Kolkata,West Bengal,2024-08-13,Football 3,Sports,Outdoor,417.39,318.15,417.39,104.3475,313.0425,318.15,-5.107499999999959,-445.24749999999995,-1.422322847536676,1,0,0,313.0425,-445.24749999999995,2023,12,December,Q4,2023-12,26-35
ORD000085,2023-01-04,CUST01350,PROD0275,3,0.0,102.5,Debit Card,West,Delivered,Rahul Patel,Female,63,Ahmedabad,Gujarat,2024-07-22,Yoga Mat 2,Sports,Fitness,2820.26,1677.06,8460.78,0.0,8460.78,5031.18,3429.6000000000004,3327.1000000000004,0.3932379756949123,1,0,0,8460.78,3327.1000000000004,2023,1,January,Q1,2023-01,56+
ORD000086,2025-11-19,CUST03579,PROD0262,1,0.2,350.31,Net Banking,North,Delivered,Meera Kumar,Male,24,Lucknow,Uttar Pradesh,2023-02-26,Foundation 3,Beauty,Makeup,696.94,518.87,696.94,139.388,557.552,518.87,38.682000000000016,-311.628,-0.5589218584096192,1,0,0,557.552,-311.628,2025,11,November,Q4,2025-11,18-25
ORD000087,2025-10-11,CUST03355,PROD0328,2,0.2,160.91,Cash On Delivery,North,Delivered,Neha Sharma,Male,21,Delhi,Delhi,2024-03-30,Cycling Gloves 6,Sports,Cycling,9232.08,5863.66,18464.16,3692.8320000000003,14771.328,11727.32,3044.008,2883.098,0.19518204456633825,1,0,0,14771.328,2883.098,2025,10,October,Q4,2025-10,18-25
ORD000088,2024-10-28,CUST02203,PROD0144,3,0.15,98.88,Credit Card,North,Delivered,Rahul Gupta,Male,40,Jaipur,Rajasthan,2023-06-27,Jeans 4,Fashion,Men,2109.36,1333.37,6328.08,949.212,5378.868,4000.1099999999997,1378.7580000000007,1279.8780000000006,0.23794560491166553,1,0,0,5378.868,1279.8780000000006,2024,10,October,Q4,2024-10,36-45
ORD000089,2025-09-05,CUST01644,PROD0042,1,0.1,311.86,Credit Card,East,Cancelled,Karan Jha,Female,18,Kolkata,West Bengal,2023-01-31,Earbuds 7,Electronics,Audio,71102.02,53239.89,71102.02,7110.202000000001,63991.818,53239.89,10751.928,10440.068,0.16314691981402996,0,0,1,0.0,0.0,2025,9,September,Q3,2025-09,18-25
ORD000090,2025-07-25,CUST04003,PROD0141,4,0.0,361.7,Debit Card,West,Returned,Aarav Jha,Female,52,Ahmedabad,Gujarat,2023-05-04,Jeans 1,Fashion,Men,3608.45,2206.94,14433.8,0.0,14433.8,8827.76,5606.039999999999,5244.339999999999,0.3633374440549266,0,1,0,0.0,0.0,2025,7,July,Q3,2025-07,46-55
ORD000091,2025-05-27,CUST03161,PROD0081,1,0.0,401.26,Cash On Delivery,South,Delivered,Amit Sinha,Male,56,Hyderabad,Telangana,2025-01-28,Air Fryer 4,Home & Kitchen,Kitchen,1472.93,816.0,1472.93,0.0,1472.93,816.0,656.9300000000001,255.67000000000007,0.1735791924938728,1,0,0,1472.93,255.67000000000007,2025,5,May,Q2,2025-05,56+
ORD000092,2024-04-03,CUST02107,PROD0172,1,0.15,399.95,Upi,North,Delivered,Pooja Patel,Male,22,Chandigarh,Chandigarh,2025-10-22,Kurti 4,Fashion,Women,1639.43,1024.43,1639.43,245.9145,1393.5155,1024.43,369.0854999999999,-30.864500000000078,-0.022148659272178944,1,0,0,1393.5155,-30.864500000000078,2024,4,April,Q2,2024-04,18-25
ORD000093,2023-08-17,CUST03571,PROD0160,2,0.15,141.66,Wallet,West,Delivered,Vikram Mehta,Female,52,Nagpur,Maharashtra,2024-03-24,Jacket 6,Fashion,Men,3170.75,1939.39,6341.5,951.2249999999999,5390.275,3878.78,1511.4949999999994,1369.8349999999994,0.25413081892853323,1,0,0,5390.275,1369.8349999999994,2023,8,August,Q3,2023-08,46-55
ORD000094,2024-02-28,CUST00409,PROD0290,1,0.2,58.68,Upi,East,Delivered,Rahul Sinha,Male,18,Ranchi,Jharkhand,2025-12-19,Resistance Bands 3,Sports,Fitness,2156.68,1419.9,2156.68,431.336,1725.3439999999998,1419.9,305.44399999999973,246.76399999999973,0.14302307250032442,1,0,0,1725.3439999999998,246.76399999999973,2024,2,February,Q1,2024-02,18-25
ORD000095,2023-06-25,CUST01571,PROD0020,3,0.1,336.54,Credit Card,North,Delivered,Karan Jha,Male,39,Delhi,Delhi,2023-10-09,Gaming Laptop 6,Electronics,Laptop,31587.9,17706.22,94763.70000000001,9476.37,85287.33000000002,53118.66,32168.670000000013,31832.130000000012,0.3732339844617015,1,0,0,85287.33000000002,31832.130000000012,2023,6,June,Q2,2023-06,36-45
ORD000096,2023-09-16,CUST02301,PROD0075,2,0.2,173.5,Wallet,West,Delivered,Rohan Sinha,Male,37,Ahmedabad,Gujarat,2024-09-22,Mixer Grinder 5,Home & Kitchen,Kitchen,17272.51,12228.99,34545.02,6909.004,27636.015999999996,24457.98,3178.0359999999964,3004.5359999999964,0.10871813071753891,1,0,0,27636.015999999996,3004.5359999999964,2023,9,September,Q3,2023-09,36-45
ORD000097,2025-04-20,CUST03929,PROD0196,2,0.2,234.87,Wallet,North,Delivered,Rahul Yadav,Male,43,Lucknow,Uttar Pradesh,2024-05-31,Running Shoes 7,Fashion,Footwear,1370.56,811.0,2741.12,548.224,2192.8959999999997,1622.0,570.8959999999997,336.0259999999997,0.1532338970931589,1,0,0,2192.8959999999997,336.0259999999997,2025,4,April,Q2,2025-04,36-45
ORD000098,2025-11-02,CUST00679,PROD0325,5,0.1,403.01,Credit Card,North,Cancelled,Neha Gupta,Female,43,Delhi,Delhi,2025-10-15,Cycling Gloves 3,Sports,Cycling,4022.63,3400.39,20113.15,2011.3150000000003,18101.835000000003,17001.95,1099.885000000002,696.875000000002,0.038497478294327724,0,0,1,0.0,0.0,2025,11,November,Q4,2025-11,36-45
ORD000099,2023-05-28,CUST04535,PROD0003,3,0.1,236.16,Credit Card,East,Delivered,Riya Mehta,Male,57,Kolkata,West Bengal,2025-06-18,Smartphone 3,Electronics,Mobile,47619.54,27655.4,142858.62,14285.862000000001,128572.758,82966.20000000001,45606.55799999999,45370.39799999999,0.35287722458283105,1,0,0,128572.758,45370.39799999999,2023,5,May,Q2,2023-05,56+
ORD000100,2025-03-30,CUST04318,PROD0205,5,0.15,466.42,Debit Card,East,Delivered,Riya Das,Male,43,Bhubaneswar,Odisha,2023-04-23,Formal Shoes 2,Fashion,Footwear,2513.72,1978.82,12568.599999999999,1885.2899999999997,10683.31,9894.1,789.2099999999991,322.7899999999991,0.030214418565032666,1,0,0,10683.31,322.7899999999991,2025,3,March,Q1,2025-03,36-45
ORD000101,2024-12-07,CUST03415,PROD0009,1,0.05,49.22,Net Banking,East,Delivered,Neha Jha,Male,56,Ranchi,Jharkhand,2024-01-08,Feature Phone 2,Electronics,Mobile,49609.81,39122.01,49609.81,2480.4905,47129.3195,39122.01,8007.309499999996,7958.0894999999955,0.16885644826677362,1,0,0,47129.3195,7958.0894999999955,2024,12,December,Q4,2024-12,56+
ORD000102,2023-10-10,CUST02190,PROD0207,1,0.0,382.21,Net Banking,North,Cancelled,Amit Das,Female,46,Delhi,Delhi,2025-01-27,Formal Shoes 4,Fashion,Footwear,2488.83,1562.24,2488.83,0.0,2488.83,1562.24,926.5899999999999,544.3799999999999,0.21872928243391468,0,0,1,0.0,0.0,2023,10,October,Q4,2023-10,46-55
ORD000103,2023-05-09,CUST02449,PROD0320,1,0.25,363.98,Debit Card,North,Delivered,Vikram Yadav,Female,21,Chandigarh,Chandigarh,2024-05-26,Helmet 5,Sports,Cycling,3279.24,2522.51,3279.24,819.81,2459.43,2522.51,-63.08000000000038,-427.0600000000004,-0.17364186010579705,1,0,0,2459.43,-427.0600000000004,2023,5,May,Q2,2023-05,18-25
ORD000104,2025-01-16,CUST01258,PROD0257,2,0.05,443.36,Debit Card,North,Returned,Rahul Gupta,Female,58,Delhi,Delhi,2023-01-06,Lipstick 5,Beauty,Makeup,1971.94,1102.17,3943.88,197.19400000000002,3746.686,2204.34,1542.346,1098.9859999999999,0.2933221518963692,0,1,0,0.0,0.0,2025,1,January,Q1,2025-01,56+
ORD000105,2024-05-18,CUST01782,PROD0286,3,0.25,243.37,Debit Card,East,Delivered,Nikhil Mehta,Male,29,Guwahati,Assam,2023-12-12,Dumbbells 6,Sports,Fitness,1070.08,786.17,3210.24,802.56,2407.68,2358.5099999999998,49.17000000000007,-194.19999999999993,-0.0806585592769803,1,0,0,2407.68,-194.19999999999993,2024,5,May,Q2,2024-05,26-35
ORD000106,2025-03-02,CUST00732,PROD0082,1,0.1,472.92,Debit Card,East,Delivered,Sneha Kumar,Female,46,Ranchi,Jharkhand,2025-04-05,Air Fryer 5,Home & Kitchen,Kitchen,11454.4,8834.41,11454.4,1145.44,10308.96,8834.41,1474.5499999999993,1001.6299999999992,0.09716111033508708,1,0,0,10308.96,1001.6299999999992,2025,3,March,Q1,2025-03,46-55
ORD000107,2024-08-13,CUST04195,PROD0137,2,0.0,293.75,Upi,West,Delivered,Aditya Sinha,Male,26,Nagpur,Maharashtra,2024-11-21,Shirt 4,Fashion,Men,3371.49,2203.93,6742.98,0.0,6742.98,4407.86,2335.12,2041.37,0.30274003482139944,1,0,0,6742.98,2041.37,2024,8,August,Q3,2024-08,26-35
ORD000108,2023-07-24,CUST02814,PROD0043,2,0.0,257.14,Debit Card,West,Delivered,Riya Verma,Male,42,Pune,Maharashtra,2025-09-14,Bluetooth Speaker 1,Electronics,Audio,41267.81,24108.35,82535.62,0.0,82535.62,48216.7,34318.92,34061.78,0.4126918777613835,1,0,0,82535.62,34061.78,2023,7,July,Q3,2023-07,36-45
ORD000109,2024-09-04,CUST04691,PROD0142,1,0.1,189.36,Wallet,South,Delivered,Sneha Gupta,Male,22,Chennai,Tamil Nadu,2023-10-01,Jeans 2,Fashion,Men,765.59,625.32,765.59,76.55900000000001,689.0310000000001,625.32,63.71100000000001,-125.649,-0.1823560913805039,1,0,0,689.0310000000001,-125.649,2024,9,September,Q3,2024-09,18-25
ORD000110,2023-12-31,CUST02258,PROD0318,2,0.25,273.15,Wallet,South,Delivered,Rahul Gupta,Male,57,Bhopal,Madhya Pradesh,2023-12-06,Helmet 3,Sports,Cycling,6167.04,3710.79,12334.08,3083.52,9250.56,7421.58,1828.9799999999996,1555.8299999999995,0.16818765566625152,1,0,0,9250.56,1555.8299999999995,2023,12,December,Q4,2023-12,56+
ORD000111,2024-07-11,CUST04673,PROD0244,1,0.15,208.24,Debit Card,East,Delivered,Shreya Patel,Female,52,Bhopal,Madhya Pradesh,2023-05-22,Hair Oil 6,Beauty,Haircare,692.02,456.16,692.02,103.803,588.217,456.16,132.05699999999996,-76.18300000000005,-0.12951512792047842,1,0,0,588.217,-76.18300000000005,2024,7,July,Q3,2024-07,46-55
ORD000112,2023-02-08,CUST00301,PROD0247,1,0.1,334.86,Wallet,East,Delivered,Amit Sinha,Female,58,Patna,Bihar,2023-12-25,Conditioner 2,Beauty,Haircare,2992.33,1806.15,2992.33,299.233,2693.0969999999998,1806.15,886.9469999999997,552.0869999999996,0.20500078534118887,1,0,0,2693.0969999999998,552.0869999999996,2023,2,February,Q1,2023-02,56+
ORD000113,2025-06-03,CUST02507,PROD0114,2,0.25,77.87,Net Banking,East,Delivered,Shreya Roy,Male,65,Guwahati,Assam,2024-06-22,Fan 2,Home & Kitchen,Appliances,11304.02,8892.05,22608.04,5652.01,16956.03,17784.1,-828.0699999999997,-905.9399999999997,-0.05342878020385667,1,0,0,16956.03,-905.9399999999997,2025,6,June,Q2,2025-06,56+
ORD000114,2023-01-06,CUST01432,PROD0073,3,0.1,258.83,Wallet,West,Delivered,Sneha Sinha,Male,51,Indore,Madhya Pradesh,2025-09-26,Mixer Grinder 3,Home & Kitchen,Kitchen,31274.89,19548.57,93824.67,9382.467,84442.203,58645.71,25796.492999999995,25537.662999999993,0.30242772088738606,1,0,0,84442.203,25537.662999999993,2023,1,January,Q1,2023-01,46-55
ORD000115,2024-03-07,CUST00923,PROD0178,1,0.15,88.75,Upi,North,Delivered,Arjun Mishra,Female,29,Jaipur,Rajasthan,2025-03-14,Jeans 3,Fashion,Women,3930.24,3183.75,3930.24,589.536,3340.7039999999997,3183.75,156.95399999999972,68.20399999999972,0.02041605601693527,1,0,0,3340.7039999999997,68.20399999999972,2024,3,March,Q1,2024-03,26-35
ORD000116,2024-11-13,CUST00900,PROD0064,2,0.15,433.64,Debit Card,East,Delivered,Arjun Kumar,Female,57,Ranchi,Jharkhand,2025-12-09,Power Bank 1,Electronics,Accessories,43613.67,27855.7,87227.34,13084.100999999999,74143.239,55711.4,18431.839,17998.199,0.24274902530222614,1,0,0,74143.239,17998.199,2024,11,November,Q4,2024-11,56+
ORD000117,2023-05-27,CUST02154,PROD0124,3,0.25,356.29,Net Banking,East,Delivered,Shreya Verma,Female,21,Bhopal,Madhya Pradesh,2025-09-10,Iron 5,Home & Kitchen,Appliances,2168.89,1550.38,6506.67,1626.6675,4880.0025000000005,4651.14,228.86250000000018,-127.42749999999984,-0.026112179245809778,1,0,0,4880.0025000000005,-127.42749999999984,2023,5,May,Q2,2023-05,18-25
ORD000118,2025-08-17,CUST02887,PROD0188,4,0.1,149.64,Credit Card,South,Delivered,Vikram Shah,Male,32,Chennai,Tamil Nadu,2025-06-11,Dress 6,Fashion,Women,2912.2,1507.92,11648.8,1164.8799999999999,10483.92,6031.68,4452.24,4302.599999999999,0.41039992674495795,1,0,0,10483.92,4302.599999999999,2025,8,August,Q3,2025-08,26-35
ORD000119,2023-07-15,CUST03997,PROD0159,1,0.1,249.77,Cash On Delivery,West,Delivered,Shreya Choudhary,Male,50,Indore,Madhya Pradesh,2024-11-02,Jacket 5,Fashion,Men,1811.26,1116.07,1811.26,181.126,1630.134,1116.07,514.0640000000001,264.2940000000001,0.16213022978479075,1,0,0,1630.134,264.2940000000001,2023,7,July,Q3,2023-07,46-55
ORD000120,2023-10-24,CUST01243,PROD0122,2,0.1,289.76,Wallet,East,Delivered,Aditya Sharma,Male,55,Bhopal,Madhya Pradesh,2023-07-09,Iron 3,Home & Kitchen,Appliances,18444.76,15909.2,36889.52,3688.9519999999998,33200.568,31818.4,1382.1679999999978,1092.4079999999979,0.03290329249788732,1,0,0,33200.568,1092.4079999999979,2023,10,October,Q4,2023-10,46-55
ORD000121,2024-09-09,CUST02819,PROD0249,3,0.1,337.2,Net Banking,East,Delivered,Nikhil Mehta,Female,58,Bhubaneswar,Odisha,2023-02-12,Conditioner 4,Beauty,Haircare,1612.79,893.36,4838.37,483.837,4354.532999999999,2680.08,1674.4529999999995,1337.2529999999995,0.3070944691428449,1,0,0,4354.532999999999,1337.2529999999995,2024,9,September,Q3,2024-09,56+
ORD000122,2023-08-29,CUST04350,PROD0135,3,0.15,142.02,Wallet,East,Delivered,Pooja Jha,Female,62,Ranchi,Jharkhand,2023-05-18,Shirt 2,Fashion,Men,2003.18,1583.67,6009.54,901.4309999999999,5108.109,4751.01,357.09900000000016,215.07900000000015,0.042105405346675284,1,0,0,5108.109,215.07900000000015,2023,8,August,Q3,2023-08,56+
ORD000123,2023-01-04,CUST02474,PROD0228,1,0.15,148.26,Cash On Delivery,West,Returned,Pooja Sharma,Male,46,Ahmedabad,Gujarat,2024-03-20,Sunscreen 4,Beauty,Skincare,944.65,613.11,944.65,141.6975,802.9525,613.11,189.84249999999997,41.58249999999998,0.051786998608261366,0,1,0,0.0,0.0,2023,1,January,Q1,2023-01,46-55
ORD000124,2023-07-16,CUST03643,PROD0325,1,0.15,368.57,Wallet,South,Delivered,Arjun Das,Female,21,Chennai,Tamil Nadu,2025-10-27,Cycling Gloves 3,Sports,Cycling,4022.63,3400.39,4022.63,603.3945,3419.2355000000002,3400.39,18.845500000000357,-349.72449999999964,-0.10228148953179728,1,0,0,3419.2355000000002,-349.72449999999964,2023,7,July,Q3,2023-07,18-25
ORD000125,2024-12-16,CUST02383,PROD0064,2,0.2,497.51,Cash On Delivery,East,Delivered,Karan Yadav,Female,44,Kolkata,West Bengal,2023-07-21,Power Bank 1,Electronics,Accessories,43613.67,27855.7,87227.34,17445.468,69781.872,55711.4,14070.472000000002,13572.962000000001,0.1945055586929511,1,0,0,69781.872,13572.962000000001,2024,12,December,Q4,2024-12,36-45
ORD000126,2025-02-02,CUST04091,PROD0146,2,0.15,87.65,Upi,North,Delivered,Karan Choudhary,Male,19,Jaipur,Rajasthan,2023-09-01,Jeans 6,Fashion,Men,3774.48,2993.54,7548.96,1132.344,6416.616,5987.08,429.53600000000006,341.8860000000001,0.05328135578005604,1,0,0,6416.616,341.8860000000001,2025,2,February,Q1,2025-02,18-25
ORD000127,2023-02-09,CUST03181,PROD0052,1,0.1,339.76,Upi,South,Delivered,Rohan Choudhary,Female,54,Hyderabad,Telangana,2023-10-26,Keyboard 3,Electronics,Accessories,49959.01,26286.8,49959.01,4995.901000000001,44963.109000000004,26286.8,18676.309000000005,18336.549000000006,0.4078131919214039,1,0,0,44963.109000000004,18336.549000000006,2023,2,February,Q1,2023-02,46-55
ORD000128,2025-02-23,CUST03591,PROD0019,1,0.25,300.07,Net Banking,East,Delivered,Pooja Sinha,Female,59,Guwahati,Assam,2023-04-12,Gaming Laptop 5,Electronics,Laptop,7451.63,5075.62,7451.63,1862.9075,5588.7225,5075.62,513.1025,213.03249999999997,0.03811828195083939,1,0,0,5588.7225,213.03249999999997,2025,2,February,Q1,2025-02,56+
ORD000129,2025-12-19,CUST04894,PROD0092,1,0.25,217.0,Wallet,East,Delivered,Kavya Verma,Female,33,Ranchi,Jharkhand,2025-09-05,Office Chair 1,Home & Kitchen,Furniture,13876.51,7902.64,13876.51,3469.1275,10407.3825,7902.64,2504.7424999999994,2287.7424999999994,0.21981920045698325,1,0,0,10407.3825,2287.7424999999994,2025,12,December,Q4,2025-12,26-35
ORD000130,2024-04-29,CUST02992,PROD0297,2,0.2,239.23,Wallet,North,Delivered,Arjun Singh,Male,39,Delhi,Delhi,2023-06-26,Cricket Bat 3,Sports,Outdoor,4930.03,2734.39,9860.06,1972.012,7888.048,5468.78,2419.268,2180.038,0.27637230402249074,1,0,0,7888.048,2180.038,2024,4,April,Q2,2024-04,36-45
ORD000131,2025-09-23,CUST01622,PROD0220,5,0.1,360.52,Cash On Delivery,East,Delivered,Sanjay Kumar,Female,62,Ranchi,Jharkhand,2024-01-11,Moisturizer 3,Beauty,Skincare,1719.76,1178.77,8598.8,859.88,7738.919999999999,5893.85,1845.0699999999988,1484.5499999999988,0.19182909243150195,1,0,0,7738.919999999999,1484.5499999999988,2025,9,September,Q3,2025-09,56+
ORD000132,2025-07-19,CUST04007,PROD0030,1,0.2,156.94,Upi,South,Returned,Karan Gupta,Male,43,Hyderabad,Telangana,2023-07-27,Headphones 2,Electronics,Audio,56674.37,36762.85,56674.37,11334.874000000002,45339.496,36762.85,8576.646,8419.706,0.18570356406255598,0,1,0,0.0,0.0,2025,7,July,Q3,2025-07,36-45
ORD000133,2023-08-07,CUST01889,PROD0177,3,0.2,64.97,Credit Card,East,Delivered,Shreya Yadav,Male,62,Ranchi,Jharkhand,2024-01-12,Jeans 2,Fashion,Women,1136.33,878.81,3408.99,681.798,2727.192,2636.43,90.76200000000017,25.792000000000172,0.009457346604126213,1,0,0,2727.192,25.792000000000172,2023,8,August,Q3,2023-08,56+
ORD000134,2023-12-04,CUST03835,PROD0159,1,0.1,233.14,Wallet,West,Cancelled,Shreya Shah,Male,30,Pune,Maharashtra,2023-01-04,Jacket 5,Fashion,Men,1811.26,1116.07,1811.26,181.126,1630.134,1116.07,514.0640000000001,280.9240000000001,0.17233184511211966,0,0,1,0.0,0.0,2023,12,December,Q4,2023-12,26-35
ORD000135,2025-04-27,CUST02570,PROD0246,1,0.0,274.48,Upi,East,Delivered,Amit Gupta,Male,47,Nagpur,Maharashtra,2024-04-03,Conditioner 1,Beauty,Haircare,3097.64,2034.9,3097.64,0.0,3097.64,2034.9,1062.7399999999998,788.2599999999998,0.2544711457754935,1,0,0,3097.64,788.2599999999998,2025,4,April,Q2,2025-04,46-55
ORD000136,2025-07-23,CUST00091,PROD0027,2,0.05,393.86,Net Banking,East,Delivered,Amit Jha,Female,46,Guwahati,Assam,2023-10-01,Business Laptop 6,Electronics,Laptop,6820.74,5102.41,13641.48,682.0740000000001,12959.405999999999,10204.82,2754.5859999999993,2360.725999999999,0.1821631330942174,1,0,0,12959.405999999999,2360.725999999999,2025,7,July,Q3,2025-07,46-55
